dt,occupancy,consumptionKWh,compound_index,weekend,cos_day_of_year,sin_day_of_year,Temp,wx,wy,zenith,azimuth
2014-07-18 00:00:00+01:00,118.66666666666667,3940.0,0.0,0,-0.9599326896597444,-0.2802306751992161,26.06,0.09463473070805356,-0.0,0.3535332748254009,0.9994324430388156
2014-07-19 00:00:00+01:00,139.125,4064.0,0.0,1,-0.9549667548552552,-0.2967128192734901,26.66666666666667,0.18382625909931533,-0.0,0.3543706412725771,0.9995620545437082
2014-07-20 00:00:00+01:00,125.625,3901.0,0.0,1,-0.9497178427914316,-0.3131070409358267,27.3,0.03350351683440067,-0.0,0.35522957671575045,0.9996785483117462
2014-07-21 00:00:00+01:00,122.125,4110.0,0.0,0,-0.9441875088341994,-0.3294084822245302,27.4,0.3803795510274595,-0.0,0.356109124549394,0.9997800542004148
2014-07-22 00:00:00+01:00,139.25,4134.0,0.0,0,-0.9383773917408642,-0.3456123126707333,27.2,0.2464948098210452,-0.0,0.3570083017381587,0.9998646735775232
2014-07-23 00:00:00+01:00,128.5,4318.0,0.0,0,-0.9322892131745134,-0.3617137307297674,25.9,0.5350642743437238,0.0,0.3579261018006344,0.9999304826972616
2014-07-24 00:00:00+01:00,128.0,4039.0,0.0,0,-0.92592477719385,-0.3777079652039647,24.1,0.3481848794978621,-0.0,0.35886149743705564,0.9999755360225016
2014-07-25 00:00:00+01:00,137.58333333333334,4327.0,0.0,0,-0.9192859697186104,-0.3935902766564665,24.8,0.05084201677086112,-0.0,0.3598134430797267,0.999997869540422
2014-07-26 00:00:00+01:00,138.0,4314.0,0.0,1,-0.9123747579707274,-0.4093559588156211,24.16,0.017708474031958344,-0.0,0.3607808772015982,0.9999955040619828
2014-07-27 00:00:00+01:00,123.625,4190.0,0.0,1,-0.9051931898913976,-0.4250003399695539,25.78,0.005933818188676368,-0.0,0.36176272404712706,0.9999664485234708
2014-07-28 00:00:00+01:00,119.16666666666667,4136.0,0.0,0,-0.8977433935342336,-0.4405187843504952,27.34,0.1027818169971457,-0.0,0.36275789461851937,0.9999087033465408
2014-07-29 00:00:00+01:00,141.04166666666666,4246.0,0.0,0,-0.8900275764346766,-0.45590669350845897,28.0,0.30837546008442,-0.0,0.3637652871590886,0.9998202639018277
2014-07-30 00:00:00+01:00,129.54166666666666,4312.0,0.0,0,-0.8820480249558535,-0.471159507673864,27.64,0.15791987429102375,-0.0,0.36478378753032187,0.9996991240897091
2014-07-31 00:00:00+01:00,124.20833333333333,4244.0,0.0,0,-0.8738071036110807,-0.4862727071086902,27.3,0.516714081062874,-0.0,0.3658122696907203,0.9995432800503264
2014-08-01 00:00:00+01:00,158.5,4438.0,0.0,0,-0.8653072543632061,-0.5012418134457756,22.98,0.1442106609748152,0.0,0.3668495963134678,0.9993507340478988
2014-08-02 00:00:00+01:00,201.20833333333334,4755.0,0.0,1,-0.8565509959010037,-0.5160623910158526,21.96,0.1578136128440678,-0.0,0.3678946195061151,0.9991194985912526
2014-08-03 00:00:00+01:00,205.875,4701.0,0.0,1,-0.8475409228928312,-0.5307300481619331,21.0,0.1700013507068001,2.5179786072195,0.36894618171029736,0.9988476008349404
2014-08-04 00:00:00+01:00,222.29166666666666,4841.0,0.0,0,-0.8382797052177745,-0.5452404385406507,20.9,0.6479271101480661,0.8496368946234416,0.37000311687602183,0.9985330872779132
2014-08-05 00:00:00+01:00,237.375,4722.0,0.0,0,-0.8287700871745041,-0.5595892624101763,23.98,0.917032234519226,0.0,0.37106425185606023,0.9981740287396546
2014-08-06 00:00:00+01:00,249.5,4658.0,0.0,0,-0.8190148866680802,-0.5737722679043243,24.08,0.8400239546880701,0.3880957516881376,0.3721284079818031,0.9983128084054048
2014-08-07 00:00:00+01:00,226.04166666666666,4769.0,0.0,0,-0.8090169943749472,-0.5877852522924734,26.04,0.3442173703875402,-0.0,0.3731944029324588,0.9986128471266912
2014-08-08 00:00:00+01:00,215.41666666666666,4746.0,0.0,0,-0.7987793728863648,-0.6016240632249227,29.02,0.27511752887560004,-0.0,0.37426105323299885,0.9988879107035088
2014-08-09 00:00:00+01:00,222.66666666666666,4843.0,0.0,1,-0.7883050558305253,-0.6152845999633277,27.98,0.08149721582202048,0.7271156599584848,0.37532717749690314,0.999136384169459
2014-08-10 00:00:00+01:00,213.41666666666666,4887.0,0.0,1,-0.7775971469736268,-0.6287628145958345,26.72,0.0928794459071797,0.07985326987808879,0.3763915997412287,0.999356671204968
2014-08-11 00:00:00+01:00,212.04166666666666,4947.0,0.0,0,-0.7666588193001592,-0.6420547132365636,25.7,0.0819989619594158,0.0,0.37745315141306257,0.9995471966688686
2014-08-12 00:00:00+01:00,169.83333333333334,4928.0,0.0,0,-0.7554933140726804,-0.6551563572090849,21.28,0.3504884050343377,-0.0,0.3785106708606193,0.9997064084838369
2014-08-13 00:00:00+01:00,156.5,4851.0,0.0,0,-0.7441039398713608,-0.6680638642135333,29.94,0.8746309413335891,-0.0,0.3795630001652422,0.9998327794285506
2014-08-14 00:00:00+01:00,183.79166666666666,4876.0,0.0,0,-0.7324940716135792,-0.6807734094770159,30.14,1.0486272991067516,0.0,0.3806089808677188,0.9999248094177432
2014-08-15 00:00:00+01:00,200.33333333333334,5067.0,0.3194444444444443,0,-0.7206671495538615,-0.6932812268869771,27.98,0.6758965816291549,-0.0,0.3816474508380706,0.9999810284381344
2014-08-16 00:00:00+01:00,201.95833333333334,4863.0,0.013888888888888888,1,-0.70862667826446,-0.7055836101071774,28.360000000000007,0.4839938890940746,-0.0,0.38267724388964497,0.9999999998062128
2014-08-17 00:00:00+01:00,139.70833333333334,4718.0,0.0,1,-0.6963762255968726,-0.7176769136759615,27.94,0.042713166803783814,-0.0,0.383697192154509,0.9999803232337232
2014-08-18 00:00:00+01:00,147.54166666666666,4479.0,0.0,0,-0.6839194216246105,-0.7295575540864876,27.48,0.2924004555620121,-0.0,0.38470612990753517,0.9999206374102388
2014-08-19 00:00:00+01:00,160.45833333333334,4448.0,0.0,0,-0.6712599575675315,-0.7412220108485957,27.82,0.3977712189913067,-0.0,0.38570289739749514,0.9998196221637612
2014-08-20 00:00:00+01:00,162.91666666666666,4553.0,0.0,0,-0.6584015846980489,-0.7526668275320083,28.62,0.8549632043506902,-0.0,0.38668634398981655,0.9996760004173048
2014-08-21 00:00:00+01:00,159.16666666666666,4498.0,0.0,0,-0.6453481132295501,-0.7638886127905429,29.44,0.8353425195207662,-0.0,0.38765533079171516,0.9994885400688539
2014-08-22 00:00:00+01:00,161.875,4498.0,0.0,0,-0.6321034111873488,-0.7748840413670406,28.24,0.8271170310010879,-0.0,0.38860873312841326,0.9992560557844506
2014-08-23 00:00:00+01:00,127.5,4400.0,0.0,1,-0.6186714032625032,-0.7856498550787144,27.5,0.14061984028302876,-0.0,0.3895454429088056,0.998977410686118
2014-08-24 00:00:00+01:00,110.66666666666667,4322.0,0.0,1,-0.6050560696488494,-0.7961828637826154,29.12,0.2089109276987172,-0.0,0.3904643705891445,0.9986515180005849
2014-08-25 00:00:00+01:00,97.54166666666667,4217.0,0.3194444444444443,0,-0.5912614448635782,-0.8064799463209447,27.48,0.4558637682483546,-0.0,0.39136444651249863,0.998277342759178
2014-08-26 00:00:00+01:00,88.375,3969.0,0.013888888888888888,0,-0.5772916165517278,-0.8165380514459157,29.04,1.214100096160602,-0.0,0.3922446217613695,0.9982626669107234
2014-08-27 00:00:00+01:00,90.875,3816.0,0.0,0,-0.5631507242749187,-0.8263541987239094,28.26,0.6145493789618834,-0.0,0.3931038688585949,0.998610905270378
2014-08-28 00:00:00+01:00,88.125,3748.0,0.0,0,-0.5488429582847199,-0.8359254794186365,27.96,0.9404321487910078,-0.0,0.39394118253346944,0.9989226210582878
2014-08-29 00:00:00+01:00,79.375,3843.0,0.0,0,-0.5343725582809785,-0.8452490573530634,28.78,0.6957546151624548,-0.0,0.39475558054981164,0.9991967651323418
2014-08-30 00:00:00+01:00,102.95833333333333,4021.0,0.0,1,-0.5197438121555157,-0.8543221697498269,29.04,0.3307648269803996,-0.0,0.395546104520616,0.9994323302896052
2014-08-31 00:00:00+01:00,80.04166666666667,3916.0,0.0,1,-0.5049610547215202,-0.8631421280499115,28.5,0.23043927084053825,-0.0,0.39631182079433336,0.9996283528098442
2014-09-01 00:00:00+01:00,66.54166666666667,3772.0,0.0,0,-0.4900286664290594,-0.8717063187093217,20.22,0.15324824942180024,1.8539577654511457,0.3970518215660582,0.9997839141969432
2014-09-02 00:00:00+01:00,57.375,3867.0,0.0,0,-0.4749510720670502,-0.8800122039735356,20.98,0.5299899027262087,2.37389211937648,0.3977652262578068,0.9998981430966084
2014-09-03 00:00:00+01:00,57.0,3667.0,0.0,0,-0.4597327394521046,-0.8880573226294929,21.84,0.0,2.5770058836012057,0.39845118300358623,0.9999702173416476
2014-09-04 00:00:00+01:00,68.5,3793.0,0.0,0,-0.4443781781046134,-0.8958392907349089,21.96,0.6819983600624985,1.799572252063058,0.39910887001687495,0.9999993660793908
2014-09-05 00:00:00+01:00,78.58333333333333,4038.0,0.0,0,-0.4288919379124841,-0.9033558023246842,25.3,1.3798392257989582,-0.0,0.39973749681856996,0.9999848718834348
2014-09-06 00:00:00+01:00,89.54166666666667,4138.0,0.0,1,-0.4132786077829044,-0.9106046300942162,24.18,1.709728697006085,-0.0,0.40033630548231597,0.9999260726302216
2014-09-07 00:00:00+01:00,68.91666666666667,3968.0,0.0,1,-0.3975428142825566,-0.9175836260593934,26.14,0.3831686369036865,-0.0,0.4009045719541525,0.9998223628915234
2014-09-08 00:00:00+01:00,68.0,3860.0,0.0,0,-0.3816892202666586,-0.9242907221930934,28.52,0.8394959526118051,-0.0,0.40144160719309846,0.9996731948015728
2014-09-09 00:00:00+01:00,68.0,4102.0,0.0,0,-0.3657225234972692,-0.9307239310379792,28.2,0.0,1.6001379279793806,0.4019467576344571,0.99947807870406
2014-09-10 00:00:00+01:00,65.125,3987.0,0.0,0,-0.34964745525122826,-0.9368813462954316,25.42,0.0,0.0,0.4024194046959101,0.9992365840572196
2014-09-11 00:00:00+01:00,58.291666666666664,3796.0,0.0,0,-0.33346877891818705,-0.9427611433904206,26.28,0.0,-0.0,0.40285896360833146,0.9989483408514516
2014-09-12 00:00:00+01:00,89.625,4351.0,0.0,0,-0.31719128858910595,-0.9483615800121716,24.62,0.0,0.6229845424562092,0.4032648823227973,0.9986130413301368
2014-09-13 00:00:00+01:00,125.5,4567.0,0.0,1,-0.300819807635668,-0.9536809966304456,28.5,0.8464387608073244,-0.0,0.4036366412989902,0.9982304414840668
2014-09-14 00:00:00+01:00,117.41666666666667,4908.0,0.0,1,-0.2843591872810036,-0.9587178169872964,26.880000000000006,0.4898961076729281,0.7002342861923672,0.4039737544549266,0.9983206021667248
2014-09-15 00:00:00+01:00,152.45833333333334,5460.0,0.0,0,-0.2678143051621749,-0.9634705485641486,28.42,0.14976952571823576,2.3822239286318343,0.40427577096763345,0.9986836036357868
2014-09-16 00:00:00+01:00,169.33333333333334,5881.0,0.0,0,-0.2511900638848196,-0.9679377830240642,29.6,0.01959911546899474,1.732984422648576,0.4045422773019727,0.9990031816868756
2014-09-17 00:00:00+01:00,161.375,5560.0,0.0,0,-0.2344913895704105,-0.9721181966290612,28.28,-0.0,0.9017274369414024,0.4047728989455468,0.9992789281326664
2014-09-18 00:00:00+01:00,160.04166666666666,5400.0,0.0,0,-0.21772323039653224,-0.9760105506323682,27.660000000000004,0.06156614753256584,1.7064791171950973,0.4049673017223401,0.9995104933925362
2014-09-19 00:00:00+01:00,160.0,5465.0,0.0,0,-0.20089055513063528,-0.97961369164549,26.12,0.0,1.4577074256853328,0.40512519280369197,0.9996975866869404
2014-09-20 00:00:00+01:00,144.66666666666666,5223.0,0.0,1,-0.18399835165767986,-0.9829265519799822,27.44,0.0,0.1639458882384059,0.4052463215747907,0.999839976138622
2014-09-21 00:00:00+01:00,102.79166666666667,4953.0,0.0,1,-0.1670516255021195,-0.9859481499638304,27.84,0.377139549504804,0.9679543709705308,0.40533048040332637,0.9999374887657844
2014-09-22 00:00:00+01:00,47.333333333333336,4440.0,0.0,0,-0.15005539834465262,-0.9886775902323404,28.26,0.033656883982488436,0.015069724687035291,0.40537750523068555,0.999990010390245
2014-09-23 00:00:00+01:00,42.125,3814.0,0.0,0,-0.13301470653419634,-0.9911140639934546,27.2,0.0,0.0,0.4053872759743933,0.9999974855118304
2014-09-24 00:00:00+01:00,42.0,3802.0,0.0,0,-0.11593459959550065,-0.9932568492674144,27.860000000000007,0.028480071498040417,0.0,0.40535971680167293,0.9999599171734054
2014-09-25 00:00:00+01:00,37.208333333333336,3652.0,0.0,0,-0.09882013873287213,-0.9951053111006974,28.26,0.0,0.6941561925599942,0.4052947963860688,0.9998773668224548
2014-09-26 00:00:00+01:00,74.375,4042.0,0.0,0,-0.08167639533042287,-0.99665890175417,25.96,0.23267565139681184,-0.0,0.4051925281985267,0.9997499542093908
2014-09-27 00:00:00+01:00,80.79166666666667,4160.0,0.0,1,-0.06450844944931625,-0.9979171608653922,27.78,0.24240481012316856,-0.0,0.40505297074767904,0.9995778574030636
2014-09-28 00:00:00+01:00,54.166666666666664,3954.0,0.0,1,-0.047321388322432316,-0.9988797155850336,28.1,0.6691306063588583,0.057743225516778525,0.40487622767392567,0.9993613129801544
2014-09-29 00:00:00+01:00,46.291666666666664,3823.0,0.0,0,-0.030120304846908363,-0.9995462806873572,27.28,0.7915627460576693,-0.0,0.4046624476447198,0.9991006163697792
2014-09-30 00:00:00+01:00,69.95833333333333,3642.0,0.0,0,-0.012910296075008845,-0.999916658654738,27.64,0.4419442003531693,0.0,0.40441182408989834,0.9987961222889024
2014-10-01 00:00:00+01:00,70.04166666666667,3665.0,0.0,0,0.004303538296243821,-0.99999073973619,22.02,1.081035299035738,-0.0,0.40412459480985197,0.9984482452014374
2014-10-02 00:00:00+01:00,75.75,3656.0,0.0,0,0.021516097436222237,-0.9997685019798908,22.4,0.1174640866514022,-0.0,0.403801041368025,0.9980895725656082
2014-10-03 00:00:00+01:00,84.625,3979.0,0.3194444444444443,0,0.038722280892173985,-0.9992500112396836,17.98,0.0,3.5471350270470285,0.40344148811236347,0.9984873052899832
2014-10-04 00:00:00+01:00,98.41666666666667,3942.0,0.013888888888888888,1,0.05591699010060302,-0.9984354211555644,21.44,0.8167289451670805,0.9679543709705308,0.40304630080663745,0.9988378723981096
2014-10-05 00:00:00+01:00,93.25,3898.0,0.0,1,0.07309512989807776,-0.9973249731081556,25.2,2.077488001219179,0.0009773764417146263,0.40261588513960683,0.9991415116350616
2014-10-06 00:00:00+01:00,95.875,3927.0,0.0,0,0.0902516100310407,-0.9959189961471792,24.380000000000006,1.7060182924028888,0.0,0.4021506856740537,0.9993985245486772
2014-10-07 00:00:00+01:00,96.0,3892.0,0.0,0,0.10738134666416306,-0.9942179068939521,26.0,0.17393845953363118,-0.0,0.40165118572813774,0.9996092760228612
2014-10-08 00:00:00+01:00,93.125,3748.0,0.0,0,0.12447926388678868,-0.9922222094179324,28.5,0.2490482488776992,-0.0,0.40111790827589183,0.99977419329862
2014-10-09 00:00:00+01:00,117.91666666666667,4097.0,0.0,0,0.141540295217043,-0.989932495087353,28.360000000000007,0.10305359219676274,0.804831914608376,0.4005514174182611,0.9998937649029126
2014-10-10 00:00:00+01:00,166.91666666666666,4633.0,0.0,0,0.15855938510313475,-0.9873494423939864,25.84,0.5377666356487367,0.5337462543147261,0.3999523196898434,0.9999685398574564
2014-10-11 00:00:00+01:00,182.41666666666666,4919.0,0.0,1,0.17553149042142774,-0.9844738167520924,23.26,0.08261235159338072,-0.0,0.3993212646424728,0.9999991272268608
2014-10-12 00:00:00+01:00,177.25,5044.0,0.0,1,0.19245158197082995,-0.9813064702716092,23.94,0.38913035734364576,-0.0,0.3986589445871088,0.999986195752876
2014-10-13 00:00:00+01:00,195.20833333333334,4856.0,0.0,0,0.20931464596304888,-0.9778483415056568,24.48,0.3860630713991319,-0.0,0.39796609377725806,0.9999304732454626
2014-10-14 00:00:00+01:00,205.58333333333334,4916.0,0.0,0,0.22611568550828806,-0.9741004551724206,26.1,0.08338437335805109,-0.0,0.39724348738949644,0.9998327455592576
2014-10-15 00:00:00+01:00,209.83333333333334,5059.0,0.0,0,0.2428497220959358,-0.9700639218515071,25.98,0.0,0.0,0.3964919404748234,0.9996938552011256
2014-10-16 00:00:00+01:00,215.75,5021.0,0.0,0,0.25951179706979943,-0.965739937654855,27.54,-0.0,0.0,0.39571230686056585,0.9995146997146932
2014-10-17 00:00:00+01:00,237.08333333333334,5209.0,0.0,0,0.27609697309746883,-0.9611297838723007,27.62,0.02862401490942978,0.0,0.394905477933594,0.9992962299519405
2014-10-18 00:00:00+01:00,255.25,5430.0,0.0,1,0.2926003356333479,-0.9562348265919058,28.34,0.17779310310882002,-0.0,0.3940723813515014,0.9990394482664102
2014-10-19 00:00:00+01:00,244.5,5411.0,0.0,1,0.30901699437494723,-0.9510565162951536,21.62,1.972609265663101,0.10056154395291277,0.3932139798192239,0.998745406629428
2014-10-20 00:00:00+01:00,235.375,5256.0,0.0,0,0.3253420847119795,-0.9455963874271428,24.52,0.5364707536233662,-0.0,0.3923312700235788,0.9984152046892336
2014-10-21 00:00:00+01:00,234.04166666666666,4976.0,0.0,0,0.34157076916785606,-0.9398560579418952,25.6,0.3936354173943044,0.4817740365783776,0.39142528173324603,0.9980996429214654
2014-10-22 00:00:00+01:00,234.0,5263.0,0.0,0,0.35769823883312546,-0.9338372288229252,32.36,0.8594761112364224,0.8135524849319092,0.39049707697739655,0.9984918137880742
2014-10-23 00:00:00+01:00,259.875,5483.0,0.0,0,0.3737197147904692,-0.9275416835791964,30.54,0.06609670877192672,-0.0,0.3895477492813,0.9988359327369698
2014-10-24 00:00:00+01:00,242.79166666666666,5533.0,0.0,0,0.3896304495307877,-0.9209712877166348,30.24,0.2233295732019728,0.0,0.3885784229617051,0.9991330497627328
2014-10-25 00:00:00+01:00,256.375,5637.0,0.0,1,0.4054257283599973,-0.9141279881853336,28.92,0.09681113542149566,0.6934494631739151,0.3875902524696127,0.9993842707096876
2014-10-26 00:00:00+01:00,264.68,6027.0,0.0,1,0.4211008707960892,-0.9070138128026362,28.02,0.4447894152834635,0.9407656337136856,0.3937632708445522,0.999590755098124
2014-10-27 00:00:00+00:00,256.0,5812.0,0.0,0,0.4366512319560638,-0.8996308696522434,27.14,0.0,1.299134546600588,0.38568405400435746,0.9997537141462997
2014-10-28 00:00:00+00:00,249.0,5503.0,0.0,0,0.4520722039323037,-0.8919813464595487,25.5,0.2518788025848116,1.9331770325225681,0.38464189876841287,0.9998744090783024
2014-10-29 00:00:00+00:00,249.0,5436.0,0.0,0,0.4673592171580021,-0.8840675099433637,26.3,0.3946399760863001,-0.0,0.3835858112057134,0.9999541496888854
2014-10-30 00:00:00+00:00,244.0,5363.0,0.0,0,0.4825077417612176,-0.8758917051442433,26.64,0.0,0.33373835392494305,0.38251707612577607,0.9999942930283132
2014-10-31 00:00:00+00:00,238.0,5535.0,0.0,0,0.4975132889071803,-0.8674563547295971,26.56,0.22085573598913374,0.0,0.3814369943114458,0.9999962420068677
2014-11-01 00:00:00+00:00,159.0,4995.0,0.3333333333333332,1,0.5123714121284235,-0.858763958275803,22.54,0.2524949127765054,0.010799935570602305,0.38034687863801253,0.9999614437342186
2014-11-02 00:00:00+00:00,121.0,4497.0,0.0,1,0.5270777086423724,-0.8498170915275277,21.86,0.023454891026547388,0.0,0.3792480506171878,0.9998913874709344
2014-11-03 00:00:00+00:00,124.0,4290.0,0.0,0,0.5416278206559811,-0.8406184056344783,20.44,0.3085434367973713,0.0,0.37814183792651157,0.9997876021671568
2014-11-04 00:00:00+00:00,131.0,4351.0,0.0,0,0.5560174366570446,-0.8311706263658079,21.0,0.03671660070816921,0.03894934125687974,0.37702957342244064,0.9996516536874632
2014-11-05 00:00:00+00:00,140.0,4165.0,0.0,0,0.5702422926917867,-0.8214765533024145,25.8,1.2941536433006462,0.0,0.3759125958246582,0.9994851419358772
2014-11-06 00:00:00+00:00,136.0,3964.0,0.0,0,0.5842981736283683,-0.8115390590073611,24.76,0.4484095677312908,-0.0,0.37479225168649594,0.9992896981294792
2014-11-07 00:00:00+00:00,135.0,4238.0,0.0,0,0.5981809144059158,-0.801361088174677,26.2,1.0383325742760998,-0.0,0.3736698976520534,0.9990669823476966
2014-11-08 00:00:00+00:00,110.0,3925.0,0.0,1,0.6118864012687242,-0.7909456567567774,27.98,0.5738922473782019,-0.0,0.3725469017981347,0.9988186812560484
2014-11-09 00:00:00+00:00,113.0,4187.0,0.0,1,0.6254105729852457,-0.7802958510707758,28.22,0.6912387918003476,-0.0,0.37142464319656143,0.9985465057058136
2014-11-10 00:00:00+00:00,133.0,4074.0,0.0,0,0.6387494220515268,-0.7694148268839381,26.92,0.7915354821644439,1.5831254921153388,0.3703045096702271,0.9982521879115891
2014-11-11 00:00:00+00:00,123.0,3975.0,0.3333333333333332,0,0.6518989958787125,-0.7583058084785625,26.24,0.9106728523726716,1.1141838932389896,0.36918789445419015,0.9982341438672729
2014-11-12 00:00:00+00:00,109.0,3876.0,0.0,0,0.6648553979642866,-0.7469720876965551,20.92,1.1435431447266016,0.11132742810665598,0.3680761926793418,0.9985746355517074
2014-11-13 00:00:00+00:00,108.0,4012.0,0.0,0,0.6776147890466887,-0.7354170229639858,24.78,0.04269755327993323,0.0,0.3669707982562505,0.9988729913516222
2014-11-14 00:00:00+00:00,101.0,4338.0,0.0,0,0.690173388242972,-0.7236440382959124,25.56,0.0,0.6426690402219127,0.36587310116713345,0.9991312162157684
2014-11-15 00:00:00+00:00,123.0,4241.0,0.0,1,0.7025274741691566,-0.7116566222817751,25.8,0.13983830671993816,-0.0,0.3647844849589525,0.9993513435955343
2014-11-16 00:00:00+00:00,96.0,4016.0,0.0,1,0.7146733860429608,-0.6994583270516471,24.42,0.2662622897326974,-0.0,0.3637063243629587,0.9995354305003084
2014-11-17 00:00:00+00:00,90.0,4257.0,0.0,0,0.7266075247685652,-0.6870527672236675,23.72,0.0,1.6263392274086634,0.36263998319894164,0.9996855525012224
2014-11-18 00:00:00+00:00,98.0,3845.0,0.0,0,0.7383263540031063,-0.6744436188329457,25.76,0.0,0.9765313901988376,0.3615868127114052,0.9998037986494009
2014-11-19 00:00:00+00:00,93.0,4130.0,0.0,0,0.749826401204568,-0.6616346182422789,20.28,0.28976176704812906,1.7370949016086,0.3605481502073208,0.999892266333868
2014-11-20 00:00:00+00:00,88.0,4103.0,0.0,0,0.7611042586607742,-0.6486295610349818,22.0,0.5229178785702867,0.8703780742884012,0.35952531772280155,0.99995305612809
2014-11-21 00:00:00+00:00,102.0,4216.0,0.0,0,0.7721565844991641,-0.6354323008901775,22.74,0.3637815794651155,1.7049959001562451,0.35851962065536885,0.9999882666428528
2014-11-22 00:00:00+00:00,113.0,4487.0,0.0,1,0.7829801036770624,-0.6220467484408679,22.5,-0.9652159983299126,2.764034524461249,0.35753234662115924,0.9999999894016314
2014-11-23 00:00:00+00:00,123.0,4097.0,0.0,1,0.7935716089521472,-0.6084768701151264,22.14,0.3356379976164542,2.182424817326952,0.35656476481741745,0.9999903038231835
2014-11-24 00:00:00+00:00,100.0,4645.0,0.0,0,0.8039279618328208,-0.594726686960764,23.12,0.0,-0.0,0.3556181256483218,0.999961272470105
2014-11-25 00:00:00+00:00,83.0,3949.0,0.0,0,0.8140460935082175,-0.5808002734538013,21.66,0.0,-0.0,0.354693659732858,0.9999149366630972
2014-11-26 00:00:00+00:00,75.0,3696.0,0.0,0,0.8239230057575536,-0.5667017562911184,22.58,0.0,3.1601465133242543,0.35379257535625863,0.9998533123649728
2014-11-27 00:00:00+00:00,72.0,4201.0,0.0,0,0.8335557718385695,-0.5524353131676203,20.28,-0.1485204296900931,2.9175919980424303,0.35291605412619204,0.9997783860519428
2014-11-28 00:00:00+00:00,85.0,3952.0,0.0,0,0.8429415373547832,-0.5380051715382992,20.98,-1.1204806515460153,3.765333546934529,0.3520652456443461,0.9996921102866756
2014-11-29 00:00:00+00:00,64.0,3415.0,0.0,1,0.8520775211013093,-0.5234156073655503,20.8,0.34930646145935873,4.662875768741824,0.3512412625585841,0.9995963988843756
2014-11-30 00:00:00+00:00,44.0,2974.0,0.0,1,0.8609610158889945,-0.5086709438521042,23.0,0.27304181920555765,1.7481927761549785,0.3504451770640371,0.9994931217684552
2014-12-01 00:00:00+00:00,45.0,3424.0,0.0,0,0.8695893893466109,-0.4937755501599774,22.86,0.0,0.0,0.3496780191847844,0.9993840996929796
2014-12-02 00:00:00+00:00,46.0,3568.0,0.0,0,0.8779600847008883,-0.4787338401157883,22.9,0.0,0.0,0.3489407765970114,0.9992710989640382
2014-12-03 00:00:00+00:00,47.0,3735.0,0.0,0,0.8860706215341378,-0.4635502709028512,20.16,0.4182990617127385,0.0,0.34823439564329833,0.9991558262449952
2014-12-04 00:00:00+00:00,51.0,3314.0,0.0,0,0.8939185965192571,-0.4482293417404106,21.92,2.9981286829410885,0.017592347227323144,0.34755978322753506,0.9990399235128344
2014-12-05 00:00:00+00:00,53.0,3551.0,0.0,0,0.9015016841318838,-0.4327755925504317,24.2,0.6070096293681617,0.06350470073429768,0.34691780905124403,0.9989249632041964
2014-12-06 00:00:00+00:00,63.0,3392.0,0.0,1,0.9088176373395028,-0.41719360261231697,25.9,0.7655476997543593,0.0,0.34630930729942505,0.9988124434736536
2014-12-07 00:00:00+00:00,56.0,3447.0,0.0,1,0.9158642882672868,-0.4014879892059737,26.68,0.5129682106624128,-0.0,0.34573507683018934,0.9987037833446828
2014-12-08 00:00:00+00:00,45.0,3384.0,0.0,0,0.9226395488404876,-0.38566340624360745,28.96,0.4714678088623004,-0.0,0.3451958795287361,0.9986003175384008
2014-12-09 00:00:00+00:00,42.0,3536.0,0.0,0,0.9291414114031744,-0.3697245428906732,28.78,0.2205142529045179,0.0,0.3446924373811527,0.9985032909423736
2014-12-10 00:00:00+00:00,48.0,2708.0,0.0,0,0.9353679493131479,-0.3536761221763721,27.1,0.5246088852581076,0.019080899537654426,0.34422542930833144,0.998413852926144
2014-12-11 00:00:00+00:00,37.0,3589.0,0.0,0,0.9413173175128471,-0.3375228995941135,25.06,0.0,0.8541725312903448,0.3437954885434701,0.998333051795086
2014-12-12 00:00:00+00:00,48.0,3353.0,0.0,0,0.9469877530760752,-0.32126966169236515,21.7,0.871422456024043,0.0,0.34340320065505153,0.9982618295421288
2014-12-13 00:00:00+00:00,56.0,3606.0,0.0,1,0.9523775757303972,-0.3049212246562894,21.62,0.4261513848654726,2.003552870260677,0.34304910192348415,0.9982010168801844
2014-12-14 00:00:00+00:00,70.0,3433.0,0.0,1,0.9574851883550388,-0.2884824328806098,21.2,0.4100065059608357,-0.0,0.34273367791371007,0.9981513284764644
2014-12-15 00:00:00+00:00,79.0,4175.0,0.0,0,0.9623090774541488,-0.27195815753410524,22.32,0.06801134162732407,0.0,0.34245736239104474,0.9981133583937852
2014-12-16 00:00:00+00:00,82.0,4233.0,0.0,0,0.9668478136052772,-0.2553532951161881,22.66,0.0,0.0,0.34222053669953423,0.998087575818972
2014-12-17 00:00:00+00:00,82.0,4450.0,0.0,0,0.9711000518829505,-0.23867276600595,22.56,0.4854836814529754,0.0,0.34202352936202496,0.9980924505075601
2014-12-18 00:00:00+00:00,85.0,3633.0,0.0,0,0.9750645322571944,-0.22192151300416674,21.7,0.1475476227390697,-0.0,0.34186661550851555,0.9980939642526808
2014-12-19 00:00:00+00:00,98.0,4920.0,0.0,0,0.9787400799669153,-0.20510449986861928,22.92,0.0,0.4925467516118744,0.3417500161294838,0.9980860908601958
